54,13,33,0,0
53,3,45,0,0
52,19,42,0,1
51,48,4,0,0
50,45,8,0,0
49,5,42,0,0
48,20,14,0,0
47,42,34,0,0
46,27,27,0,0
45,9,18,0,0
44,22,38,0,0
43,24,7,0,0
42,23,24,0,0
41,20,39,0,1
40,4,5,0,0
39,7,27,0,0
38,19,43,0,0
37,33,29,0,0
36,45,32,0,0
35,24,12,0,0
34,4,32,0,0
33,19,18,0,0
32,24,39,0,0
31,5,11,0,0
30,15,42,0,0
29,7,19,0,0
28,38,22,0,0
27,15,27,0,0
26,33,32,0,0
25,19,16,0,0
24,0,26,0,0
23,11,22,0,0
22,0,7,0,0
21,15,43,0,0
20,1,45,0,0
19,30,9,0,0
18,32,11,0,0
17,2,44,0,0
16,30,47,0,0
15,41,36,0,0
14,19,24,0,0
13,36,4,0,0
12,49,29,0,0
11,35,29,0,0
10,5,33,0,0
9,13,37,0,0
8,28,20,0,0
7,13,1,0,0
6,27,49,0,0
5,37,38,0,0
4,14,16,0,0
3,1,19,0,0
2,17,1,0,0
1,0,32,0,0
98,3,0,2
0,32,17,0,0
100,21,41,0,1
99,49,44,0,0
98,30,42,0,0
97,15,23,0,0
96,5,10,0,0
95,6,46,0,0
94,7,47,0,0
93,28,11,0,0
92,49,22,0,0
91,41,4,0,0
90,17,4,0,0
89,39,4,0,0
88,6,9,0,0
87,15,35,0,0
86,21,43,0,1
85,35,32,0,0
84,0,41,0,0
83,12,1,0,0
82,42,44,0,0
81,15,25,0,0
80,43,10,0,0
79,5,44,0,0
78,41,3,0,0
77,39,40,0,0
76,10,22,0,0
75,0,25,0,0
74,34,5,0,0
73,16,32,0,1
72,19,15,0,0
71,19,24,0,0
70,1,36,0,0
69,43,15,0,0
68,3,15,0,0
67,23,3,0,0
66,18,19,0,0
65,8,28,0,0
64,15,23,0,0
63,45,19,0,0
62,23,25,0,0
61,45,40,0,0
60,4,16,0,0
59,26,18,0,0
58,15,23,0,0
57,30,35,0,0
56,42,36,0,0
55,49,10,0,0
54,10,29,0,0
53,6,43,0,0
52,20,41,0,1
51,49,7,0,0
50,49,4,0,0
49,7,39,0,0
48,19,15,0,0
47,43,31,0,0
46,29,30,0,0
45,12,18,0,0
44,23,40,0,1
43,25,5,0,0
42,22,28,0,0
41,21,42,0,1
40,8,1,0,0
39,8,23,0,0
38,23,42,0,1
37,35,30,0,0
36,42,35,0,0
35,27,14,0,0
34,7,34,0,0
33,17,19,0,0
32,24,37,0,1
31,6,15,0,0
30,19,43,0,1
29,9,23,0,0
28,38,25,0,0
27,14,25,0,0
26,31,32,0,0
25,22,16,0,0
24,3,22,0,0
23,8,25,0,0
22,0,4,0,0
21,19,43,0,1
20,2,46,0,0
19,29,7,0,0
18,34,12,0,0
17,2,44,0,0
16,33,46,0,0
15,45,33,0,0
14,23,20,0,0
13,32,1,0,0
12,46,31,0,0
11,35,29,0,0
10,2,33,0,0
9,13,33,0,0
8,29,20,0,0
7,14,3,0,0
6,31,2,0,0
5,39,42,0,0
4,13,15,0,0
3,3,23,0,0
2,16,4,0,0
1,3,33,0,0
91,10,0,3
0,28,18,0,0
100,24,41,0,1
99,46,43,0,0
98,31,45,0,0
97,12,19,0,0
96,5,14,0,0
95,10,43,0,0
94,7,43,0,0
93,30,13,0,0
92,2,22,0,0
91,39,8,0,0
90,18,3,0,0
89,39,4,0,0
88,10,8,0,0
87,19,33,0,1
86,24,41,0,1
85,39,33,0,0
84,4,38,0,0
83,15,1,0,0
82,38,41,0,0
81,18,27,0,0
80,43,8,0,0
79,8,44,0,0
78,37,2,0,0
77,40,40,0,0
76,7,25,0,0
75,4,21,0,0
74,38,9,0,0
73,19,29,0,1
72,15,18,0,0
71,16,24,0,0
70,2,35,0,0
69,44,19,0,0
68,4,15,0,0
67,24,1,0,0
66,22,19,0,0
65,10,26,0,0
64,15,27,0,0
63,44,15,0,0
62,26,29,0,0
61,45,42,0,0
60,1,15,0,0
59,30,15,0,0
58,18,21,0,0
57,33,31,0,0
56,38,33,0,0
55,2,12,0,0
54,9,29,0,0
53,5,41,0,0
52,24,41,0,1
51,49,7,0,0
50,0,5,0,0
49,9,42,0,0
48,20,19,0,0
47,39,30,0,0
46,31,31,0,0
45,15,14,0,0
44,23,41,0,1
43,24,9,0,0
42,22,28,0,0
41,22,39,0,1
40,8,2,0,0
39,12,27,0,0
38,26,42,0,1
37,35,30,0,0
36,42,38,0,0
35,27,14,0,0
34,7,37,0,0
33,21,23,0,0
32,24,36,0,1
31,7,15,0,0
30,21,43,0,1
29,13,23,0,0
28,40,21,0,0
27,11,22,0,0
26,33,32,0,0
25,23,17,0,0
24,1,23,0,0
23,6,25,0,0
22,3,1,0,0
21,17,42,0,1
20,4,49,0,0
19,31,6,0,0
18,36,12,0,0
17,5,46,0,0
16,35,46,0,0
15,46,33,0,0
14,20,19,0,0
13,32,4,0,0
12,45,31,0,0
11,37,31,0,0
10,4,31,0,0
9,16,37,0,0
8,25,24,0,0
7,11,0,0,0
6,29,0,0,0
5,39,45,0,0
4,13,17,0,0
3,2,20,0,0
2,16,1,0,0
1,1,35,0,0
90,11,0,4
0,25,18,0,0
100,23,45,0,1
99,46,39,0,0
98,32,42,0,0
97,9,19,0,0
96,7,12,0,0
95,10,43,0,0
94,10,40,0,0
93,30,13,0,0
92,0,25,0,0
91,42,8,0,0
90,18,5,0,0
89,37,8,0,0
88,10,10,0,0
87,20,33,0,1
86,25,44,0,1
85,40,37,0,0
84,6,38,0,0
83,15,2,0,0
82,39,38,0,0
81,18,29,0,0
80,43,5,0,0
79,9,42,0,0
78,41,1,0,0
77,43,36,0,0
76,5,28,0,0
75,7,18,0,0
74,39,9,0,0
73,22,26,0,1
72,16,20,0,0
71,12,21,0,1
70,2,33,0,0
69,47,22,0,0
68,4,18,0,0
67,20,0,0,0
66,21,21,0,0
65,13,30,0,0
64,17,24,0,0
63,45,12,0,0
62,26,30,0,0
61,45,40,0,0
60,2,12,0,0
59,28,18,0,0
58,22,25,0,0
57,33,29,0,0
56,36,30,0,0
55,0,13,0,0
54,13,29,0,0
53,2,37,0,0
52,27,41,0,1
51,49,4,0,0
50,1,5,0,0
49,10,45,0,0
48,24,18,0,0
47,40,31,0,0
46,29,33,0,0
45,19,17,0,0
44,27,45,0,1
43,27,9,0,0
42,22,28,0,0
41,22,37,0,1
40,8,6,0,0
39,14,26,0,0
38,22,38,0,1
37,35,26,0,0
36,44,35,0,0
35,23,13,0,0
34,4,34,0,0
33,23,26,0,0
32,25,33,0,1
31,7,15,0,0
30,22,43,0,1
29,17,27,0,0
28,42,18,0,0
27,11,22,0,0
26,30,34,0,0
25,19,21,0,0
24,5,20,0,0
23,6,28,0,0
22,3,3,0,0
21,18,41,0,1
20,4,3,0,0
19,33,6,0,0
18,39,10,0,0
17,7,46,0,0
16,34,48,0,0
15,46,29,0,0
14,17,23,0,0
13,29,0,0,0
12,47,31,0,0
11,37,32,0,0
10,6,28,0,0
9,18,34,0,1
8,27,20,0,0
7,11,4,0,0
6,28,1,0,0
5,37,48,0,0
4,15,17,0,0
3,2,22,0,0
2,17,1,0,0
1,0,39,0,0
88,13,0,5
0,29,21,0,0
100,20,48,0,1
99,49,36,0,0
98,29,42,0,1
97,11,15,0,0
96,7,12,0,0
95,7,43,0,0
94,13,38,0,0
93,31,14,0,0
92,3,24,0,0
91,42,8,0,0
90,14,4,0,0
89,39,9,0,0
88,12,9,0,0
87,20,37,0,1
86,25,43,0,1
85,40,33,0,0
84,4,34,0,0
83,19,2,0,0
82,42,37,0,0
81,22,29,0,1
80,45,3,0,0
79,7,46,0,0
78,38,1,0,0
77,44,37,0,0
76,7,27,0,0
75,7,18,0,0
74,39,5,0,0
73,19,25,0,1
72,17,20,0,1
71,14,20,0,1
70,6,36,0,0
69,48,20,0,0
68,8,21,0,0
67,22,0,0,0
66,20,18,0,1
65,15,30,0,0
64,17,25,0,1
63,44,10,0,0
62,28,33,0,1
61,45,40,0,0
60,3,12,0,0
59,24,19,0,0
58,26,28,0,0
57,29,29,0,0
56,33,32,0,0
55,0,10,0,0
54,14,29,0,0
53,2,41,0,0
52,24,44,0,1
51,0,8,0,0
50,1,4,0,0
49,14,41,0,0
48,28,16,0,0
47,41,28,0,0
46,31,29,0,0
45,19,19,0,0
44,30,43,0,1
43,23,13,0,0
42,25,27,0,1
41,22,34,0,1
40,12,4,0,0
39,14,24,0,1
38,21,38,0,1
37,38,22,0,0
36,41,31,0,0
35,25,16,0,0
34,8,36,0,0
33,25,22,0,0
32,25,30,0,1
31,5,16,0,0
30,20,45,0,1
29,19,26,0,0
28,38,18,0,0
27,13,19,0,0
26,32,36,0,0
25,23,19,0,1
24,8,22,0,0
23,4,28,0,0
22,3,2,0,0
21,16,42,0,1
20,6,7,0,0
19,33,6,0,0
18,36,13,0,0
17,7,46,0,0
16,31,0,0,0
15,45,32,0,0
14,17,24,0,1
13,26,0,0,0
12,44,31,0,0
11,35,29,0,0
10,5,32,0,0
9,22,34,0,1
8,30,16,0,0
7,11,7,0,0
6,24,5,0,0
5,37,44,0,0
4,15,13,0,0
3,5,21,0,0
2,13,1,0,0
1,3,41,0,0
78,23,0,6
0,29,23,0,0
100,20,44,0,1
99,1,33,0,0
98,30,44,0,1
97,15,17,0,0
96,11,12,0,0
95,7,41,0,0
94,13,36,0,0
93,31,17,0,0
92,5,22,0,0
91,44,9,0,0
90,18,1,0,0
89,37,7,0,0
88,15,8,0,0
87,23,36,0,1
86,25,47,0,1
85,41,29,0,0
84,6,34,0,0
83,20,2,0,0
82,42,41,0,0
81,25,30,0,1
80,48,5,0,0
79,8,43,0,0
78,41,3,0,0
77,47,41,0,0
76,5,29,0,0
75,9,18,0,0
74,38,6,0,0
73,21,25,0,1
72,19,16,0,1
71,13,24,0,1
70,6,36,0,0
69,45,20,0,0
68,9,23,0,0
67,26,4,0,0
66,19,14,0,1
65,19,28,0,0
64,15,26,0,1
63,48,7,0,0
62,28,33,0,1
61,46,41,0,0
60,3,9,0,0
59,27,23,0,0
58,29,25,0,1
57,27,26,0,1
56,35,28,0,0
55,1,13,0,0
54,14,29,0,1
53,1,42,0,0
52,26,41,0,1
51,0,6,0,0
50,1,1,0,0
49,17,40,0,1
48,28,16,0,0
47,41,28,0,0
46,31,28,0,0
45,16,21,0,1
44,31,42,0,1
43,25,17,0,0
42,25,23,0,1
41,26,38,0,1
40,14,6,0,0
39,17,27,0,1
38,25,40,0,1
37,42,22,0,0
36,41,32,0,0
35,29,20,0,1
34,7,36,0,0
33,25,21,0,1
32,24,27,0,1
31,9,17,0,0
30,22,48,0,1
29,19,27,0,1
28,39,15,0,0
27,11,23,0,1
26,33,35,0,1
25,21,17,0,1
24,10,20,0,0
23,2,28,0,0
22,5,2,0,0
21,17,39,0,1
20,8,5,0,0
19,32,6,0,0
18,36,17,0,0
17,9,45,0,0
16,33,0,0,0
15,46,34,0,0
14,17,23,0,1
13,28,4,0,0
12,47,29,0,0
11,33,33,0,0
10,5,35,0,0
9,26,33,0,1
8,33,14,0,0
7,9,8,0,0
6,26,3,0,0
5,37,45,0,0
4,12,16,0,0
3,7,22,0,0
2,14,1,0,0
1,3,37,0,0
68,33,0,7
0,32,21,0,1
100,22,48,0,1
99,1,33,0,0
98,34,44,0,1
97,19,15,0,1
96,14,9,0,0
95,7,41,0,0
94,17,38,0,1
93,31,16,0,0
92,5,25,0,0
91,45,9,0,0
90,16,1,0,0
89,35,7,0,0
88,12,9,0,0
87,23,38,0,1
86,27,49,0,1
85,42,33,0,0
84,6,34,0,0
83,23,0,0,0
82,45,38,0,0
81,22,27,0,1
80,47,5,0,0
79,10,40,0,0
78,37,1,0,0
77,48,43,0,0
76,2,29,0,0
75,9,17,0,0
74,42,4,0,0
73,25,21,0,1
72,21,16,0,1
71,13,21,0,1
70,2,32,0,0
69,48,16,0,0
68,8,23,0,1
67,26,4,0,0
66,20,13,0,1
65,16,27,0,1
64,15,30,0,1
63,0,5,0,0
62,32,34,0,1
61,48,45,0,0
60,5,5,0,0
59,30,22,0,1
58,29,23,0,1
57,28,28,0,1
56,33,27,0,0
55,1,17,0,0
54,18,25,0,1
53,1,43,0,0
52,26,44,0,1
51,2,4,0,0
50,0,3,0,0
49,15,43,0,1
48,28,13,0,1
47,45,27,0,0
46,31,28,0,1
45,16,19,0,1
44,33,41,0,1
43,21,17,0,0
42,27,20,0,1
41,28,36,0,2
40,18,7,0,0
39,18,23,0,1
38,24,36,0,1
37,43,24,0,0
36,42,35,0,0
35,26,18,0,1
34,4,37,0,0
33,25,18,0,1
32,25,25,0,1
31,10,21,0,0
30,18,2,0,1
29,21,24,0,1
28,38,11,0,0
27,13,24,0,1
26,35,32,0,1
25,21,13,0,1
24,8,20,0,1
23,4,26,0,0
22,9,2,0,0
21,16,37,0,1
20,12,8,0,0
19,30,6,0,0
18,37,16,0,0
17,12,45,0,0
16,37,0,0,0
15,47,30,0,0
14,15,26,0,1
13,32,8,0,0
12,45,27,0,0
11,35,33,0,0
10,9,33,0,0
9,23,34,0,1
8,36,13,0,0
7,8,12,0,0
6,27,6,0,0
5,35,47,0,0
4,14,20,0,0
3,8,19,0,0
2,15,3,0,0
1,6,33,0,0
59,41,1,8
0,36,19,0,1
100,21,0,0,1
99,1,31,0,0
98,38,44,0,1
97,23,11,0,1
96,12,7,0,0
95,8,41,0,0
94,20,41,0,1
93,30,18,0,1
92,4,23,0,1
91,46,9,0,0
90,14,3,0,1
89,39,4,0,0
88,8,9,0,0
87,23,41,0,1
86,23,47,0,1
85,43,30,0,0
84,4,32,0,0
83,26,2,0,0
82,41,38,0,0
81,26,27,0,1
80,1,3,0,0
79,14,40,0,0
78,37,0,0,0
77,48,43,0,0
76,1,31,0,0
75,12,14,0,1
74,46,4,0,0
73,25,22,0,1
72,25,16,0,1
71,14,17,0,1
70,5,31,0,0
69,45,16,0,0
68,12,19,0,1
67,29,7,0,0
66,24,14,0,1
65,20,24,0,1
64,18,31,0,1
63,2,4,0,0
62,35,33,0,1
61,2,48,0,0
60,3,2,0,0
59,31,22,0,1
58,31,23,0,1
57,32,27,0,1
56,33,23,0,0
55,5,16,0,0
54,18,28,0,1
53,5,45,0,0
52,28,40,0,1
51,0,4,0,0
50,3,6,0,0
49,15,42,0,1
48,30,9,0,1
47,47,25,0,0
46,33,24,0,1
45,20,17,0,1
44,36,42,0,1
43,24,16,0,1
42,27,20,0,1
41,28,35,0,2
40,17,7,0,0
39,20,25,0,1
38,22,32,0,1
37,46,20,0,0
36,43,32,0,0
35,28,16,0,1
34,2,41,0,0
33,21,20,0,1
32,24,24,0,1
31,14,20,0,1
30,16,2,0,1
29,22,26,0,1
28,40,14,0,0
27,14,23,0,1
26,37,29,0,1
25,24,11,0,1
24,9,17,0,1
23,7,24,0,1
22,10,4,0,0
21,20,34,0,1
20,11,10,0,0
19,33,2,0,0
18,35,18,0,0
17,12,44,0,1
16,37,3,0,0
15,1,27,0,0
14,18,25,0,1
13,35,5,0,0
12,43,28,0,0
11,38,33,0,1
10,8,32,0,0
9,24,37,0,1
8,40,17,0,0
7,10,11,0,0
6,24,9,0,0
5,38,46,0,1
4,16,23,0,1
3,11,22,0,1
2,15,3,0,1
1,9,34,0,0
46,54,1,9
0,39,22,0,1
100,24,3,0,1
99,3,32,0,0
98,41,47,0,1
97,22,11,0,1
96,15,4,0,1
95,8,45,0,0
94,20,40,0,1
93,32,14,0,1
92,8,22,0,1
91,46,8,0,0
90,15,1,0,1
89,35,0,0,0
88,7,6,0,0
87,22,39,0,1
86,23,1,0,1
85,45,26,0,0
84,3,30,0,0
83,24,0,0,1
82,44,41,0,1
81,22,24,0,1
80,5,2,0,0
79,17,42,0,1
78,37,1,0,0
77,2,43,0,0
76,3,29,0,0
75,12,11,0,1
74,47,0,0,0
73,26,20,0,1
72,25,17,0,1
71,11,18,0,1
70,5,32,0,0
69,45,13,0,0
68,13,19,0,1
67,32,5,0,0
66,25,10,0,1
65,22,21,0,1
64,19,34,0,1
63,2,2,0,0
62,33,35,0,1
61,1,48,0,0
60,7,0,0,0
59,34,19,0,1
58,30,23,0,1
57,29,31,0,1
56,33,27,0,1
55,3,16,0,0
54,14,31,0,1
53,6,41,0,0
52,28,42,0,1
51,2,5,0,0
50,2,2,0,0
49,14,38,0,1
48,26,9,0,1
47,44,22,0,0
46,36,20,0,1
45,21,19,0,1
44,37,41,0,1
43,25,13,0,1
42,29,16,0,1
41,31,33,0,2
40,20,10,0,1
39,17,29,0,1
38,25,34,0,1
37,46,23,0,0
36,47,33,0,0
35,28,15,0,1
34,0,43,0,0
33,22,20,0,1
32,27,24,0,1
31,18,23,0,1
30,17,1,0,1
29,20,24,0,1
28,40,13,0,0
27,14,23,0,1
26,33,26,0,1
25,26,15,0,1
24,13,21,0,1
23,9,22,0,1
22,9,1,0,1
21,21,34,0,1
20,14,6,0,0
19,32,2,0,0
18,35,20,0,1
17,13,41,0,1
16,34,4,0,0
15,4,24,0,0
14,14,26,0,1
13,39,7,0,0
12,39,26,0,0
11,41,31,0,1
10,11,34,0,0
9,21,39,0,1
8,42,16,0,1
7,13,8,0,1
6,25,8,0,1
5,40,47,0,1
4,16,20,0,1
3,15,25,0,1
2,15,7,0,1
1,7,34,0,0
35,65,1,10
0,36,25,0,1
100,20,5,0,1
99,7,31,0,0
98,38,47,0,1
97,23,9,0,1
96,15,2,0,1
95,10,47,0,0
94,19,37,0,1
93,35,12,0,1
92,10,22,0,1
91,48,7,0,0
90,18,1,0,1
89,35,0,0,0
88,7,6,0,0
87,24,35,0,1
86,24,1,0,1
85,45,22,0,0
84,4,29,0,0
83,25,4,0,1
82,41,42,0,1
81,25,21,0,1
80,8,5,0,0
79,19,45,0,1
78,39,5,0,0
77,2,40,0,0
76,6,27,0,0
75,13,12,0,1
74,49,4,0,0
73,26,19,0,1
72,22,16,0,1
71,8,15,0,1
70,5,28,0,0
69,49,9,0,1
68,13,21,0,1
67,31,5,0,0
66,29,11,0,1
65,23,25,0,1
64,22,36,0,1
63,1,2,0,0
62,33,35,0,1
61,5,49,0,0
60,8,1,0,1
59,37,19,0,1
58,32,19,0,1
57,32,28,0,1
56,36,25,0,1
55,2,16,0,0
54,14,31,0,1
53,4,40,0,0
52,30,41,0,1
51,0,4,0,0
50,4,2,0,0
49,10,41,0,1
48,29,8,0,1
47,44,23,0,1
46,37,19,0,1
45,21,16,0,1
44,40,40,0,1
43,28,11,0,1
42,29,16,0,1
41,34,31,0,2
40,24,14,0,1
39,21,29,0,1
38,28,34,0,1
37,44,23,0,0
36,0,31,0,0
35,26,11,0,1
34,2,39,0,0
33,19,18,0,1
32,26,21,0,1
31,16,19,0,1
30,19,1,0,1
29,24,27,0,1
28,36,11,0,0
27,18,19,0,1
26,30,28,0,1
25,28,12,0,1
24,16,20,0,1
23,10,22,0,1
22,5,1,0,1
21,22,36,0,1
20,14,3,0,1
19,32,1,0,0
18,38,22,0,1
17,11,37,0,1
16,37,2,0,0
15,1,23,0,1
14,14,23,0,1
13,40,9,0,0
12,39,26,0,1
11,42,30,0,1
10,8,34,0,1
9,24,38,0,1
8,38,16,0,1
7,12,7,0,1
6,28,7,0,1
5,41,48,0,1
4,19,23,0,1
3,16,23,0,1
2,13,5,0,1
1,10,37,0,0
28,72,1,11
0,37,24,0,1
100,24,6,0,1
99,3,27,0,1
98,41,1,0,1
97,23,9,0,1
96,18,1,0,1
95,14,49,0,0
94,23,34,0,1
93,32,12,0,1
92,14,24,0,1
91,47,3,0,1
90,16,1,0,1
89,35,2,0,0
88,8,7,0,0
87,26,36,0,1
86,27,2,0,1
85,47,22,0,1
84,8,33,0,0
83,25,4,0,1
82,42,41,0,1
81,25,20,0,1
80,8,1,0,1
79,19,49,0,1
78,40,7,0,0
77,2,38,0,0
76,6,25,0,0
75,13,11,0,1
74,45,2,0,0
73,25,23,0,1
72,22,14,0,1
71,12,14,0,1
70,9,31,0,0
69,49,9,0,1
68,15,23,0,1
67,32,1,0,1
66,33,9,0,1
65,27,21,0,1
64,26,32,0,1
63,1,0,0,1
62,36,37,0,1
61,6,46,0,0
60,7,1,0,1
59,37,17,0,1
58,29,19,0,1
57,32,29,0,1
56,39,28,0,1
55,4,14,0,0
54,14,33,0,1
53,0,37,0,0
52,26,42,0,1
51,2,2,0,1
50,3,6,0,1
49,7,41,0,1
48,32,4,0,1
47,43,23,0,1
46,41,22,0,1
45,22,15,0,1
44,43,43,0,1
43,24,8,0,1
42,33,17,0,1
41,36,31,0,2
40,27,13,0,1
39,22,29,0,1
38,28,31,0,1
37,47,24,0,1
36,1,34,0,0
35,26,10,0,1
34,5,38,0,0
33,17,17,0,1
32,30,20,0,1
31,12,20,0,1
30,21,3,0,1
29,24,25,0,1
28,39,8,0,0
27,18,19,0,1
26,28,31,0,1
25,30,12,0,1
24,17,18,0,1
23,13,19,0,1
22,9,1,0,1
21,26,36,0,1
20,15,7,0,1
19,29,1,0,0
18,37,22,0,1
17,13,33,0,1
16,39,6,0,0
15,1,20,0,1
14,15,23,0,1
13,40,5,0,0
12,40,23,0,1
11,42,26,0,1
10,8,34,0,1
9,25,36,0,1
8,41,16,0,1
7,11,7,0,1
6,28,7,0,1
5,40,0,0,1
4,23,26,0,1
3,15,22,0,1
2,12,2,0,1
1,12,33,0,1
18,82,1,12
0,37,27,0,1
100,22,10,0,1
99,2,25,0,1
98,40,5,0,1
97,20,11,0,1
96,21,5,0,1
95,14,49,0,0
94,24,33,0,1
93,32,10,0,1
92,17,23,0,1
91,1,5,0,1
90,17,4,0,1
89,37,2,0,0
88,12,7,0,0
87,30,33,0,1
86,27,2,0,1
85,43,25,0,1
84,6,33,0,0
83,29,1,0,1
82,44,41,0,1
81,29,20,0,1
80,8,0,0,1
79,19,45,0,1
78,44,7,0,0
77,2,42,0,0
76,6,29,0,1
75,14,8,0,1
74,46,1,0,0
73,26,21,0,1
72,23,11,0,1
71,12,14,0,1
70,9,28,0,1
69,49,9,0,1
68,19,27,0,1
67,32,0,0,1
66,37,7,0,1
65,23,24,0,1
64,24,29,0,1
63,3,1,0,1
62,39,36,0,1
61,7,46,0,0
60,8,1,0,1
59,33,15,0,1
58,25,20,0,1
57,35,29,0,1
56,43,26,0,1
55,2,18,0,0
54,13,35,0,1
53,0,38,0,0
52,26,39,0,1
51,5,0,0,1
50,6,4,0,1
49,4,44,0,1
48,31,8,0,1
47,43,20,0,1
46,43,18,0,1
45,21,15,0,1
44,46,40,0,1
43,24,5,0,1
42,29,17,0,1
41,36,27,0,2
40,27,11,0,1
39,23,29,0,1
38,31,31,0,1
37,0,26,0,1
36,2,38,0,0
35,28,10,0,1
34,3,36,0,1
33,18,17,0,1
32,33,21,0,1
31,9,24,0,1
30,18,6,0,1
29,21,25,0,1
28,43,7,0,0
27,21,15,0,1
26,32,30,0,1
25,32,13,0,1
24,21,19,0,1
23,12,21,0,1
22,11,2,0,1
21,23,36,0,1
20,16,4,0,1
19,29,0,0,1
18,38,21,0,1
17,16,34,0,1
16,43,3,0,0
15,2,23,0,1
14,16,19,0,1
13,36,8,0,1
12,41,23,0,1
11,45,26,0,1
10,9,38,0,1
9,26,36,0,1
8,38,14,0,1
7,10,8,0,1
6,31,5,0,1
5,41,0,0,1
4,24,27,0,1
3,18,18,0,1
2,10,2,0,1
1,12,29,0,1
13,87,1,13
0,39,30,0,1
100,22,10,0,1
99,4,25,0,1
98,43,4,0,1
97,21,14,0,1
96,22,2,0,1
95,16,0,0,0
94,23,30,0,1
93,32,9,0,1
92,18,25,0,1
91,4,6,0,1
90,17,8,0,1
89,39,2,0,1
88,12,3,0,1
87,33,37,0,1
86,24,1,0,1
85,43,25,0,1
84,8,32,0,0
83,26,5,0,1
82,46,40,0,1
81,30,20,0,1
80,8,2,0,1
79,23,43,0,1
78,41,11,0,1
77,5,44,0,0
76,5,25,0,1
75,17,8,0,1
74,46,3,0,0
73,24,25,0,1
72,27,11,0,1
71,9,17,0,1
70,7,26,0,1
69,48,13,0,1
68,23,27,0,1
67,28,4,0,1
66,35,9,0,1
65,19,23,0,1
64,24,28,0,1
63,4,3,0,1
62,42,36,0,1
61,11,46,0,1
60,10,5,0,1
59,34,13,0,1
58,24,17,0,1
57,39,29,0,1
56,42,25,0,1
55,5,18,0,1
54,10,38,0,1
53,0,36,0,0
52,29,41,0,1
51,4,3,0,1
50,7,2,0,1
49,2,41,0,1
48,32,4,0,1
47,43,21,0,1
46,45,18,0,1
45,21,18,0,1
44,47,40,0,1
43,24,1,0,1
42,30,20,0,1
41,40,25,0,2
40,25,9,0,1
39,25,25,0,1
38,35,29,0,1
37,1,30,0,1
36,6,41,0,1
35,30,10,0,1
34,6,37,0,1
33,21,15,0,1
32,31,20,0,1
31,6,26,0,1
30,17,3,0,1
29,22,24,0,1
28,42,7,0,1
27,25,15,0,1
26,36,30,0,1
